time,tag_id,tag_name,blink_id,AN_1,AN_2,AN_3,AN_4,AN_5,AN_6,last_pos_x,last_pos_y,last_pos_z,aver_pos_x,aver_pos_y,aver_pos_z
184942,1835046,Tag_1,221,217910,218041,,,217907,218040,690.9492729526569,-3.742892400957215,0,2.685494551511725,3.4264413691476694,0.0
184942,1835046,Tag_1,222,218508,218509,,,218508,218508,2.6950607287449384,4.19,0,2.6864511692350463,3.5027972322329024,0.0
184943,1835046,Tag_1,224,219442,219443,,,219442,219442,2.6950607287449384,4.19,0,2.6873121251860357,3.5715175090096123,0.0
184944,1835046,Tag_1,227,220844,220845,,,220844,220844,2.6950607287449384,4.19,0,2.688086985541926,3.6333657581086514,0.0
184944,1835046,Tag_1,228,221312,221312,,,221311,221311,2.689650205761319,2.853600823046337,0,2.6882433075638654,3.55538926460242,0.0
184944,1835046,Tag_1,229,221771,221771,,,221770,221770,2.689650205761319,2.853600823046337,0,2.688383997383611,3.4852104204468115,0.0
184945,1835046,Tag_1,231,222729,222729,,,222729,222728,2.692377551020408,4.190000000000009,0,2.6887833527472904,3.5556893784021315,0.0
184946,1835046,Tag_1,234,224170,224017,,,224013,224170,-0.1300488423776722,6.065812000180873,0,2.4069001332347946,3.806701640580006,0.0
184946,1835046,Tag_1,236,225034,225113,,,225112,225112,2.6931641650565243,3.7215487689617497,0,2.4355265364169676,3.7981863534181803,0.0
184947,1835046,Tag_1,239,226545,226546,,,226545,226545,2.6950607287449384,4.19,0,2.461479955649765,3.8373677180763623,0.0
184948,1835046,Tag_1,243,228445,228445,,,228445,228444,2.692377551020408,4.190000000000009,0,2.4845697151868293,3.872630946268727,0.0
184949,1835046,Tag_1,244,228920,228920,,,228919,228919,2.689650205761319,2.853600823046337,0,2.5050777642442785,3.770727933946488,0.0
184950,1835046,Tag_1,249,231165,231293,,,231137,231137,2.8014922566308775,30.478587387825538,0,2.5050777642442785,3.770727933946488,0.0
184951,1835046,Tag_1,252,232717,232717,,,232716,232716,2.689650205761319,2.853600823046337,0,2.523535008395983,3.679015222856473,0.0
184952,1835046,Tag_1,253,233174,233175,,,233191,233191,2.701966462361156,5.895716203205806,0,2.5413781537925004,3.900685320891406,0.0
184952,1835046,Tag_1,254,233658,233658,,,233657,233657,2.689650205761319,2.853600823046337,0,2.5562053589893825,3.795976871106899,0.0
184952,1835046,Tag_1,1,234598,234599,,,234598,234598,2.6950607287449384,4.19,0,2.5700908959649382,3.8353791839962095,0.0
184953,1835046,Tag_1,4,236014,236014,,,236013,236013,2.689650205761319,2.853600823046337,0,2.5820468269445764,3.7372013479012223,0.0
184955,1835046,Tag_1,9,238263,238360,,,238360,238260,4.0448726765651255,5.0771788641458,0,2.7283294119066315,3.87119909952568,0.0
184956,1835046,Tag_1,12,239759,239759,,,239758,239758,2.689650205761319,2.853600823046337,0,2.7244614912921006,3.769439271877746,0.0
184956,1835046,Tag_1,13,240225,240225,,,240224,240224,2.689650205761319,2.853600823046337,0,2.7209803627390228,3.677855426994605,0.0
184956,1835046,Tag_1,14,240699,240699,,,240698,240698,2.689650205761319,2.853600823046337,0,2.7178473470412525,3.595429966599778,0.0
184957,1835046,Tag_1,15,241173,241173,,,241172,241172,2.689650205761319,2.853600823046337,0,2.715027632913259,3.521247052244434,0.0
184958,1835046,Tag_1,18,242586,242586,,,242586,242585,2.692377551020408,4.190000000000009,0,2.712762624723974,3.5881223470199917,0.0
184958,1835046,Tag_1,19,243060,243060,,,243059,243059,2.689650205761319,2.853600823046337,0,2.7104513828277086,3.514670194622626,0.0
184959,1835046,Tag_1,23,244947,244947,,,244947,244946,2.692377551020408,4.190000000000009,0,2.7086439996469784,3.5822031751603647,0.0
184959,1835046,Tag_1,24,245384,245413,,,245383,245412,-61.687837077059406,5.828865778165545,0,2.7086439996469784,3.5822031751603647,0.0
185000,1835046,Tag_1,26,246360,246360,,,246360,246359,2.692377551020408,4.190000000000009,0,2.7070173547843215,3.6429828576443293,0.0
185000,1835046,Tag_1,27,246834,246834,,,246833,246833,2.689650205761319,2.853600823046337,0,2.7052806398820213,3.56404465418453,0.0
185001,1835046,Tag_1,28,247308,247308,,,247307,247307,2.689650205761319,2.853600823046337,0,2.7037175964699514,3.4930002710707106,0.0
185001,1835046,Tag_1,31,248689,248689,,,248688,248688,2.689650205761319,2.853600823046337,0,2.7023108573990884,3.429060326268273,0.0
185002,1835046,Tag_1,32,249146,249147,,,249146,249146,2.6950607287449384,4.19,0,2.7015858445336733,3.505154293641446,0.0
185002,1835046,Tag_1,33,249454,249457,,,249454,249611,-1.6253405105098502,4.1900000000000075,0,2.268893209029321,3.5736388642773025,0.0
185002,1835046,Tag_1,34,250070,250070,,,250069,250069,2.689650205761319,2.853600823046337,0,2.3109689087025207,3.501635060154206,0.0
185003,1835046,Tag_1,35,250535,250536,,,250471,250476,4.060776540293388,-31.3377344273792,0,2.3109689087025207,3.501635060154206,0.0
185003,1835046,Tag_1,37,251451,251451,,,251450,251450,2.689650205761319,2.853600823046337,0,2.3488370384084005,3.436831636443419,0.0
185004,1835046,Tag_1,39,252374,252374,,,252373,252373,2.689650205761319,2.853600823046337,0,2.3829183551436928,3.3785085551037106,0.0
185004,1835046,Tag_1,41,253289,253289,,,253288,253288,2.689650205761319,2.853600823046337,0,2.4135915402054557,3.3260177818979733,0.0
185005,1835046,Tag_1,43,254211,254212,,,254211,254211,2.6950607287449384,4.19,0,2.4417384590594042,3.412416003708176,0.0
185006,1835046,Tag_1,46,255592,255592,,,255560,255559,2.6798214149178547,-1.9625066902513038,0,2.465546754645249,2.874923734312228,0.0
185006,1835046,Tag_1,47,256057,256057,,,256056,256056,2.689650205761319,2.853600823046337,0,2.4879570997568563,2.8727914431856387,0.0
185007,1835046,Tag_1,50,257436,257437,,,257436,257436,2.6950607287449384,4.19,0,2.5086674626556644,3.004512298867075,0.0
185008,1835046,Tag_1,52,258359,258359,,,258359,258358,2.692377551020408,4.190000000000009,0,2.527038471492139,3.123061068980369,0.0
185009,1835046,Tag_1,54,259289,259290,,,259289,259289,2.6950607287449384,4.19,0,2.543840697217419,3.2297549620823323,0.0
185009,1835046,Tag_1,55,259746,259747,,,259746,259746,2.6950607287449384,4.19,0,2.558962700370171,3.325779465874099,0.0
185009,1835046,Tag_1,57,260651,260669,,,260647,260668,8.750807984755202,3.8353678016289643,0,3.1781472288086743,3.3767382994495856,0.0
185010,1835046,Tag_1,58,261134,261134,,,261133,261133,2.689650205761319,2.853600823046337,0,3.129297526503939,3.3244245518092606,0.0
185010,1835046,Tag_1,59,261598,261599,,,261598,261598,2.6950607287449384,4.19,0,3.0858738467280387,3.4109820966283344,0.0
185010,1835046,Tag_1,60,262055,262056,,,262055,262055,2.6950607287449384,4.19,0,3.0467925349297285,3.488883886965501,0.0
185011,1835046,Tag_1,63,263434,263435,,,263434,263434,2.6950607287449384,4.19,0,3.0116193543112493,3.558995498268951,0.0
185012,1835046,Tag_1,64,263899,263899,,,263899,263898,2.692377551020408,4.190000000000009,0,2.979695173982165,3.6220959484420567,0.0
185012,1835046,Tag_1,66,264713,264813,,,264812,264812,2.692651663104132,3.5949607867208595,0,2.950990822894362,3.619382432269937,0.0
185013,1835046,Tag_1,70,266664,266664,,,266663,266663,2.689650205761319,2.853600823046337,0,2.924856761181058,3.542804271347577,0.0
185015,1835046,Tag_1,74,268507,268507,,,268506,268506,2.689650205761319,2.853600823046337,0,2.9013361056390843,3.4738839265174533,0.0
185015,1835046,Tag_1,75,268963,268964,,,268789,268789,3.297707321294585,153.04370835976053,0,2.9013361056390843,3.4738839265174533,0.0
185015,1835046,Tag_1,76,269428,269428,,,269428,269427,2.692377551020408,4.190000000000009,0,2.880440250177217,3.545495533865709,0.0
185016,1835046,Tag_1,77,269809,269893,,,269806,269892,204.43683344102027,1.02852892175937,0,2.880440250177217,3.545495533865709,0.0
185016,1835046,Tag_1,78,270349,270350,,,270349,270349,2.6950607287449384,4.19,0,2.861902298033989,3.609945980479138,0.0
185016,1835046,Tag_1,80,271271,271271,,,271270,271270,2.689650205761319,2.853600823046337,0,2.8446770888067223,3.534311464735858,0.0
185017,1835046,Tag_1,81,271727,271728,,,271727,271727,2.6950607287449384,4.19,0,2.829715452800544,3.5998803182622723,0.0
185017,1835046,Tag_1,83,272641,272641,,,272640,272640,2.689650205761319,2.853600823046337,0,2.8157089280966217,3.525252368740679,0.0
185018,1835046,Tag_1,85,273561,273562,,,273561,273561,2.6950607287449384,4.19,0,2.8036441081614534,3.591727131866611,0.0
185019,1835046,Tag_1,87,274475,274475,,,274474,274474,2.689650205761319,2.853600823046337,0,2.7922447179214402,3.517914500984584,0.0
185019,1835046,Tag_1,88,274897,274940,,,274894,274938,136.8191687076552,-1.1261668253962986,0,2.7922447179214402,3.517914500984584,0.0
185019,1835046,Tag_1,89,275396,275396,,,275395,275395,2.689650205761319,2.853600823046337,0,2.781985266705428,3.451483133190759,0.0
185021,1835046,Tag_1,96,278631,278631,,,278630,278630,2.689650205761319,2.853600823046337,0,2.7727517606110172,3.3916949021763165,0.0
185022,1835046,Tag_1,97,278965,279095,,,279095,278965,2.6937272928032185,4.19088537278926,0,2.7648493138302372,3.4716139492376112,0.0
